Player,Opp_Team,Exit_Velocity,Angle,Pitch_Speed,Distance,Pitch_Type
Wong,COL,97.1,32,87.8,366,Cutter
Grandal,PIT,104.9,32,87.8,409,Sinker
Evans,STL,98.8,22,87.8,386,Sinker
Molina,MIL,99.8,36,87.8,379,Sinker
Aquino,STL,112,34,87.8,404,4
PiÃ±a,STL,104.5,34,87.8,393,4
O'Hearn,NYY,108.5,23,87.8,377,Changeup
Rojas,WSH,98.5,25,87.8,379,Sinker
SÃ¡nchez,TOR,102.5,23,87.8,365,Slider
Peraza,WSH,101.7,32,87.8,411,4
Reyes,MIN,105.4,30,87.8,403,4
Hicks,TB,106.1,25,87.8,406,4
Gittens,TOR,108.5,26,87.8,439,Cutter
Baddoo,HOU,109.3,30,87.8,450,4
Laureano,LAA,106.5,34,87.8,404,Changeup
Lowe,TOR,100,32,87.8,384,Slider
BÃ¡ez,SD,110.1,25,87.8,455,Changeup
Abreu,DET,97.9,29,87.8,379,Slider
Rojas,MIA,99.4,26,87.8,375,Slider
Cruz,MIN,108.6,24,87.8,420,Slider
Brinson,SD,111.9,22,87.8,433,Slider
Seager,SD,101.2,26,87.7,405,Slider
Cruz,TEX,111.3,21,87.7,436,Cutter
Hays,TB,103.2,27,87.7,412,Slider
Altuve,TEX,97.7,37,87.7,370,Cutter
Seager,TEX,97.5,37,87.7,361,Cutter
Tatis Jr.,LAD,116.6,25,87.7,467,Slider
Grossman,STL,107.7,24,87.7,398,4
Benintendi,TB,100.1,28,87.7,394,Changeup
Adames,PIT,106.3,32,87.7,430,Slider
Bregman,LAA,97,29,87.7,387,Slider
Smith,ATL,104,28,87.7,406,Changeup
DÃ­az,STL,103.7,25,87.7,436,Slider
Hilliard,CHC,106,22,87.7,418,Cutter
Davis,COL,99.9,28,87.7,401,Slider
Dickerson,CIN,97.3,26,87.7,348,Changeup
Grichuk,NYY,109.2,23,87.7,372,Changeup
Gomes,ATL,104.3,29,87.7,426,Cutter
Suzuki,OAK,102.1,29,87.7,389,4
Gallo,BAL,101.8,36,87.7,363,Changeup
HernÃ¡ndez,CHC,102.4,22,87.7,382,Sinker
Castellanos,MIL,105.9,25,87.7,374,4
Tucker,OAK,108.4,24,87.7,376,Slider
Edman,MIA,95.5,28,87.7,361,Slider
Semien,BOS,102.1,31,87.7,414,Cutter
HernÃ¡ndez,DET,101.8,29,87.7,398,Changeup
Lux,CIN,100.2,22,87.7,391,Cutter
Marisnick,ATL,99.3,36,87.7,412,Slider
Castellanos,KC,104.9,26,87.7,419,4
Reynolds,CHC,107.2,35,87.7,430,4
DeShields,WSH,103.3,33,87.7,420,4
Cronenworth,LAD,108.6,22,87.7,404,Slider
Posey,ARI,102.9,27,87.7,390,Changeup
Mountcastle,BOS,109,27,87.7,414,Changeup
Winker,MIL,104.9,30,87.7,416,Cutter
Wong,CHC,98.9,29,87.7,398,4
BÃ¡ez,MIA,100.8,25,87.7,358,Slider
Zunino,BOS,102.5,32,87.7,370,Cutter
Shaw,CHC,101.9,27,87.7,390,Slider
SuÃ¡rez,NYM,106.2,29,87.7,440,4
Anderson,NYM,99.6,26,87.7,393,Cutter
Adrianza,NYM,105.4,27,87.7,414,Changeup
Wisdom,SF,108.3,29,87.6,422,Slider
Escobar,LAD,104,24,87.6,395,Knuckle Curve
Mercedes,LAA,104.5,28,87.6,421,Split-Finger
Trammell,MIN,99,35,87.6,371,4
Goldschmidt,MIL,99.3,33,87.6,400,Slider
White,HOU,108.1,19,87.6,368,4
Smith,HOU,108,23,87.6,372,4
Ruf,MIL,107,25,87.6,389,Sinker
Devers,TOR,112.7,20,87.6,414,Slider
Ruf,STL,107.2,31,87.6,413,Sinker
Smith,CIN,95.4,43,87.6,361,Cutter
Schrock,NYM,103.7,23,87.6,375,Split-Finger
Haniger,LAA,103.4,27,87.6,403,Changeup
Blackmon,ATL,102.5,27,87.6,441,Changeup
Fraley,LAA,106.1,36,87.6,410,Slider
Judge,TOR,101.5,23,87.6,368,Cutter
Toro,SEA,88.7,29,87.6,342,4
Gallo,DET,105,29,87.6,384,Slider
Lindor,ATL,106.9,24,87.6,379,Slider
Mountcastle,CLE,98.9,30,87.6,393,Cutter
Chisholm Jr.,TOR,101.6,24,87.6,382,Changeup
Story,PHI,95,34,87.6,373,Changeup
Trevino,BOS,101.9,26,87.6,411,Slider
Nootbaar,MIL,109.5,20,87.6,419,Changeup
Jankowski,WSH,99.8,29,87.6,406,Cutter
Haase,TB,109.3,32,87.6,416,Changeup
Alford,CHC,110.9,29,87.6,469,4
Castro,MIL,107.2,32,87.6,437,Changeup
Pederson,SD,109.3,30,87.6,420,Changeup
Voit,TEX,106.3,37,87.6,414,Slider
Smith,PIT,102.6,31,87.6,432,Changeup
SÃ¡nchez,OAK,108.8,35,87.5,416,Cutter
Solak,COL,99.9,31,87.5,383,Slider
Albies,ARI,98.4,35,87.5,400,Changeup
Tatis Jr.,LAD,101.8,28,87.5,400,Cutter
HernÃ¡ndez,NYM,107.5,24,87.5,409,Slider
McCormick,TEX,107.8,30,87.5,438,Changeup
Franco,NYY,104,20,87.5,400,Changeup
White,SEA,107.5,20,87.5,359,Sinker
Harper,PIT,107.6,32,87.5,427,Changeup
Longoria,CIN,102.9,29,87.5,403,Changeup
Hosmer,CIN,108.1,26,87.5,401,Slider
Vierling,MIA,109,24,87.5,433,4
Robles,TB,106.7,24,87.5,399,4
Farmer,CHC,96.5,31,87.5,381,Sinker
Realmuto,ATL,103.3,25,87.5,393,Slider
Slater,MIA,103.9,27,87.5,421,Cutter
Ruiz,CHC,106.5,27,87.5,405,4
Margot,TEX,104.4,40,87.5,377,Changeup
Walsh,OAK,108.9,22,87.5,426,4
Molina,COL,105.6,28,87.5,433,Cutter
Kelly,LAD,101.4,27,87.5,380,Slider
Rooker,DET,110.1,23,87.5,436,Changeup
Wong,WSH,93.8,29,87.5,372,4
Chapman,TOR,105.4,22,87.5,396,Slider
AraÃºz,TB,103.2,24,87.5,416,Slider
Cruz,BAL,111,28,87.4,440,Cutter
Cron,ATL,107,31,87.4,453,Changeup
Varsho,TEX,109.5,22,87.4,422,Slider
Reyes,TB,109.9,20,87.4,406,Slider
Devers,ATL,107.3,25,87.4,435,Slider
SÃ¡nchez,ATL,107.8,28,87.4,429,Changeup
Franco,TEX,100.4,26,87.4,384,Cutter
Cruz,OAK,110.1,23,87.4,422,Slider
Garver,CWS,101.8,24,87.4,387,Slider
Trammell,OAK,104.3,27,87.4,426,Cutter
Evans,CIN,108.7,20,87.4,404,Slider
Betts,ARI,104.7,30,87.4,414,Cutter
Olson,COL,98.9,35,87.4,403,Slider
Abreu,TEX,110.8,27,87.4,416,Cutter
Castellanos,COL,99.2,25,87.4,391,Slider
Torrens,HOU,107.7,22,87.4,426,4
Contreras,CIN,105.4,39,87.4,384,Cutter
Trammell,CWS,104.8,37,87.4,387,Slider
Longoria,NYM,97.7,32,87.4,365,Split-Finger
Tatis Jr.,WSH,116,24,87.4,399,Cutter
Castro,CWS,102.4,33,87.4,408,Cutter
Alonso,NYY,104.8,28,87.4,406,Slider
Votto,CHC,113,31,87.4,429,Slider
Soto,COL,111.9,27,87.4,454,Slider
Marte,TOR,109,22,87.4,424,Slider
Harper,COL,108.8,28,87.3,468,Changeup
Winker,STL,104.5,23,87.3,380,Sinker
Hays,BOS,100.6,42,87.3,314,Changeup
Schoop,CWS,111.2,19,87.3,364,Sinker
Arenado,ARI,95.7,36,87.3,373,Cutter
Reyes,MIN,111.5,28,87.3,442,Changeup
Correa,TOR,109.8,20,87.3,365,Cutter
GimÃ©nez,CWS,106.5,25,87.3,398,Cutter
Tatis Jr.,LAD,115.9,27,87.3,419,Slider
Hampson,MIL,92.9,34,87.3,381,Slider
Candelario,NYY,101.1,27,87.3,378,Slider
Jeffers,TB,100.5,30,87.3,399,Changeup
HernÃ¡ndez,MIN,107.3,30,87.3,439,Cutter
Bader,PIT,106.4,27,87.3,425,Slider
Riley,ARI,106,36,87.3,424,Changeup
Grisham,PIT,103.5,25,87.3,408,Slider
Grichuk,TB,107.8,20,87.3,443,Slider
Stassi,SEA,103,35,87.3,376,Cutter
Bell,NYM,106.7,25,87.3,417,Split-Finger
McKinstry,ARI,102.5,32,87.3,384,Cutter
Rosario,ARI,103.7,26,87.3,421,Cutter
DÃ­az,ARI,103.3,29,87.3,426,Slider
HernÃ¡ndez,DET,104.6,31,87.3,426,Slider
Reyes,LAA,111.3,21,87.3,430,Slider
Gallo,KC,102.3,32,87.3,385,Slider
Candelario,TB,105.3,40,87.3,375,Slider
Tellez,MIN,108.7,28,87.2,454,Changeup
Villar,STL,104.4,28,87.2,397,Changeup
Short,HOU,97.2,30,87.2,367,Changeup
Cruz,BAL,112.3,29,87.2,437,Slider
BÃ¡ez,PIT,103.8,32,87.2,410,Slider
Seager,TOR,102.4,25,87.2,399,4
Zunino,CWS,104,33,87.2,395,Slider
Hampson,CIN,97.4,34,87.2,400,Changeup
Gurriel Jr.,BAL,105.2,26,87.2,369,Cutter
Barnhart,PIT,103.4,35,87.2,406,Slider
Belt,MIL,105.5,24,87.2,369,Slider
Tellez,CWS,106.8,19,87.2,410,Slider
Peters,CLE,97.7,30,87.2,354,Cutter
Gosselin,MIN,103,29,87.2,425,4
AcuÃ±a Jr.,WSH,108.4,37,87.2,397,Slider
Taylor,COL,104.6,31,87.2,435,Cutter
Devers,BAL,110.8,22,87.2,439,Cutter
UrÃ­as,ATL,106.4,33,87.2,409,Cutter
MejÃ­a,TOR,99.6,25,87.2,369,4
Freeman,CHC,107.6,33,87.2,421,4
Guerrero Jr.,NYY,114.7,17,87.2,410,Cutter
Bryant,CIN,100.8,32,87.2,374,Cutter
Taylor,NYM,103.4,31,87.2,404,4
Turner,PIT,93.1,36,87.2,348,Cutter
GarcÃ­a,STL,105.4,29,87.1,429,Slider
Segura,NYM,107.5,21,87.1,401,Slider
Gomes,LAD,102.6,33,87.1,389,Slider
Pillar,STL,105.6,41,87.1,400,4
SuÃ¡rez,CHC,107.6,33,87.1,423,Slider
Biggio,BOS,101.7,30,87.1,409,Sinker
Herrera,ATL,109.3,17,87.1,412,Cutter
Sosa,NYM,102.8,25,87.1,380,Slider
Rojas,STL,104.3,30,87.1,420,4
Difo,CHC,101.8,24,87.1,366,Slider
Robert,TOR,108.5,37,87.1,410,Cutter
Wisdom,CWS,114.2,34,87.1,448,Cutter
Canha,MIN,94.4,28,87.1,364,Slider
Smith,CHC,99.7,31,87.1,399,Changeup
Benintendi,CHC,104.8,32,87.1,397,Cutter
Moran,CHC,103.6,35,87.1,361,Cutter
Mountcastle,TOR,108.1,26,87.1,407,Slider
Winker,PIT,108.8,20,87.1,379,Slider
Bichette,NYY,103.5,29,87.1,374,Changeup
Hermosillo,CWS,104,33,87.1,422,Slider
Schwindel,MIA,107.4,25,87.1,440,Cutter
Dozier,CLE,106,38,87.1,399,Slider
Wisdom,MIL,108.5,24,87.1,411,Changeup
McCann,COL,100.8,29,87.1,398,Slider
Ramirez,LAA,106.5,22,87.1,401,Slider
Choi,NYY,107.9,30,87.1,412,Changeup
Blackmon,ATL,100.1,31,87.1,432,Split-Finger
HernÃ¡ndez,TB,97.9,29,87.1,396,Cutter
Dozier,CLE,100,26,87.1,383,Slider
Schwindel,CWS,98.8,32,87.1,373,Slider
Abreu,CLE,106.2,32,87.1,402,Slider
Alonso,PIT,104.6,22,87.1,397,Slider
MejÃ­a,TOR,105.8,28,87.1,410,Changeup
Conforto,PHI,106.7,28,87.1,426,Changeup
Wisdom,CIN,104,28,87.1,418,Slider
Kepler,CLE,103.7,31,87.1,388,Changeup
Peralta,TEX,103.2,26,87.1,404,Cutter
Astudillo,DET,99.4,22,87,355,Cutter
Rojas,CWS,104,33,87,427,Slider
Bichette,BOS,105.3,40,87,380,Cutter
Difo,NYM,106.3,31,87,410,Cutter
Belt,MIL,98.5,29,87,401,Changeup
Martinez,CLE,106.2,25,87,395,Cutter
Kiner-Falefa,BOS,102.3,25,87,377,Cutter
Reynolds,STL,100.4,35,87,397,Slider
Molina,CHC,105.6,28,87,397,Slider
Martin,SEA,101.6,29,87,421,Changeup
Muncy,COL,101,28,87,405,Changeup
Moncada,TB,104.9,26,87,423,Changeup
Brown,ARI,103.4,29,87,422,Slider
Brinson,NYM,107.1,34,87,428,4
Donaldson,TOR,101.5,35,87,382,Cutter
O'Neill,MIL,100.1,33,87,403,Cutter
Soler,SF,109.3,36,87,419,Slider
Smith,COL,103.9,26,87,424,Slider
Barnhart,STL,103.4,33,87,403,Cutter
Seager,ATL,107.2,27,87,400,Cutter
Gamel,ATL,103,25,87,412,Cutter
Candelario,BAL,90.7,35,87,337,Cutter
Wendle,MIA,100.7,34,87,385,Split-Finger
DeJong,NYM,103.8,33,87,395,Slider
Crawford,CIN,102.3,37,87,369,Slider
Kim,SF,101.9,30,87,409,Changeup
Reynolds,COL,104.7,25,87,390,Slider
Schoop,STL,109.4,31,87,418,Slider
Meadows,BAL,96.1,28,87,370,Cutter
Semien,BAL,94.7,31,87,370,Slider
Calhoun,HOU,102.7,40,87,372,Changeup
Anderson,CLE,100.5,25,87,388,Cutter
Yelich,ARI,101.9,29,87,418,Changeup
Haase,TB,107.9,24,87,438,Changeup
Goodwin,CHC,104.5,23,87,382,Slider
Hosmer,ARI,106.2,23,87,453,Changeup
Benintendi,MIN,100.1,37,87,382,Changeup
McCutchen,ATL,99.8,34,87,419,Changeup
Stewart,DET,107.2,30,86.9,429,Changeup
Rooker,LAA,111.7,33,86.9,436,Slider
McCormick,SD,104,27,86.9,370,Slider
Zunino,BAL,112.4,23,86.9,453,Slider
Gutierrez,OAK,105.8,38,86.9,378,Changeup
Donaldson,KC,113.6,24,86.9,423,Slider
Stanton,ATL,103.4,28,86.9,387,Slider
Swanson,PIT,98.8,33,86.9,398,Slider
Smith,CIN,104.2,31,86.9,433,Changeup
Vierling,PIT,107,22,86.9,419,Changeup
Devers,WSH,113.4,19,86.9,447,Split-Finger
Taylor,CIN,102.4,38,86.9,397,Slider
Houser,MIA,101.7,29,86.9,389,4
Pham,COL,107.9,28,86.9,486,Slider
Lowe,SEA,107.1,31,86.9,431,Changeup
Longoria,SEA,101.4,25,86.9,358,Sinker
Schwindel,MIL,95.5,26,86.9,378,Changeup
Moncada,KC,106.6,27,86.9,421,Slider
Walsh,DET,109.9,23,86.9,433,Changeup
Naquin,ATL,104.9,24,86.9,361,Cutter
Seager,ARI,99,32,86.9,406,Slider
Haniger,LAA,109.2,24,86.9,367,4
McCann,SD,103.5,32,86.9,416,Cutter
Higashioka,MIN,106.9,30,86.9,404,Slider
Harper,COL,105.6,34,86.9,430,Slider
Muncy,NYM,105.1,29,86.9,420,Changeup
Abreu,HOU,112.2,21,86.8,423,4
Yelich,ARI,100.9,27,86.8,388,Changeup
Alvarez,ARI,114.1,22,86.8,453,Slider
Abreu,KC,104.6,27,86.8,401,Slider
Turner,MIA,104.3,33,86.8,428,Cutter
Wade Jr.,CHC,98.8,28,86.8,362,4
Canha,HOU,100.9,30,86.8,395,4
UrÃ­as,CLE,102.1,29,86.8,386,Slider
O'Hearn,DET,107.2,23,86.8,358,Split-Finger
Kelenic,KC,110.9,23,86.8,374,Changeup
GarcÃ­a,CHC,112.1,22,86.8,457,Changeup
GarcÃ­a,OAK,107.3,27,86.8,414,Curveball
Berti,CHC,100.8,32,86.8,396,Sinker
Arozarena,SEA,95,27,86.8,366,Slider
Aguilar,PIT,108.3,27,86.8,444,Slider
Dickerson,SEA,105.9,19,86.8,408,Changeup
Park,CHC,107.2,31,86.8,429,4
HernÃ¡ndez,SEA,98.7,30,86.8,404,Slider
Rosario,COL,100,37,86.8,374,Slider
Kelly,PIT,98.1,32,86.8,394,Changeup
Lagares,HOU,102.8,25,86.8,404,Slider
Fuentes,TEX,101.8,30,86.8,429,Slider
Fortes,WSH,99,31,86.7,387,4
Tsutsugo,STL,101.5,38,86.7,397,Changeup
Bryant,NYM,107,23,86.7,414,Slider
Hicks,SEA,103.8,35,86.7,401,Sinker
Castellanos,SF,110.5,23,86.7,414,Slider
Guerrero Jr.,WSH,108.4,26,86.7,415,Slider
Vogt,STL,100.2,36,86.7,404,Cutter
Guerrero Jr.,PHI,114.4,26,86.7,465,Changeup
Mercado,MIN,104.5,24,86.7,361,4
GarcÃ­a,STL,109.9,22,86.7,418,Sinker
Machado,TEX,105.7,26,86.7,418,Changeup
Slater,LAD,101.9,27,86.7,396,Slider
O'Neill,KC,108.7,24,86.7,423,Changeup
Alonso,NYY,103.6,25,86.7,375,4
Cronenworth,ARI,106.3,22,86.7,416,Cutter
O'Neill,ARI,102,36,86.7,408,Cutter
RamÃ­rez,KC,108.2,20,86.7,367,Slider
HernÃ¡ndez,NYY,110.3,27,86.7,437,Slider
Lux,SF,104.1,30,86.7,413,Slider
Duvall,SF,104.8,32,86.7,421,Slider
Adrianza,CHC,99.8,41,86.7,376,Sinker
PiÃ±a,CHC,105.6,27,86.7,402,Sinker
Grandal,TEX,98,23,86.7,369,Changeup
Hayes,MIA,100.5,27,86.7,413,Slider
Mullins,TOR,97.8,30,86.7,402,Slider
Olson,SEA,103.8,26,86.7,413,Changeup
Zunino,TOR,106.7,26,86.7,389,Slider
Riley,PIT,102.9,32,86.7,404,Slider
Walsh,SEA,103.7,23,86.7,379,Changeup
Bichette,CLE,105.6,32,86.7,409,Slider
Schoop,PIT,106.3,25,86.7,403,Cutter
Pillar,CHC,103.1,29,86.7,405,Slider
Martinez,BAL,105.7,26,86.7,430,Changeup
Pollock,SD,102.5,27,86.7,394,Cutter
Harrison,NYY,103.8,25,86.6,404,Slider
Votto,MIL,108.8,26,86.6,417,Sinker
Toro,CLE,109,23,86.6,373,Slider
Eaton,CLE,104.9,20,86.6,376,Changeup
Ramos,HOU,102.9,31,86.6,383,Slider
Torres,PHI,101,28,86.6,359,Changeup
Abreu,NYY,106,32,86.6,415,Curveball
Mateo,TB,103.9,30,86.6,403,Cutter
Moore,CLE,104.9,30,86.6,406,Changeup
Guerrero Jr.,TB,105.8,19,86.6,401,Slider
Villar,PHI,105.4,21,86.6,399,Changeup
Goldschmidt,CHC,112.2,29,86.6,441,Sinker
Riley,BOS,110,26,86.6,390,Slider
Tatis Jr.,COL,113.1,26,86.6,477,Changeup
Hedges,DET,97.2,27,86.6,366,Cutter
O'Neill,PHI,109.2,26,86.6,420,Slider
Sosa,CIN,102.4,28,86.6,419,Changeup
GarcÃ­a,PIT,102.5,27,86.6,402,Slider
Slater,ARI,109.1,31,86.6,460,Cutter
Marte,ATL,99.4,28,86.6,392,Slider
Soto,CHC,107.1,34,86.6,421,Slider
Margot,WSH,105.8,31,86.6,419,Cutter
Castro,KC,107.6,24,86.6,421,Slider
Taylor,COL,97.9,35,86.6,375,Slider
Wynns,TB,102.8,40,86.6,373,4
Soler,STL,105.1,22,86.6,409,Cutter
Kelenic,ARI,104,26,86.6,409,Changeup
Reyes,BOS,105.6,27,86.6,434,Split-Finger
Robertson,ARI,105.2,32,86.6,400,Slider
Soler,CWS,110.7,25,86.6,449,Sinker
Contreras,MIL,101.9,25,86.6,409,4
Varsho,COL,104.4,25,86.6,426,Slider
McCann,SD,101.5,23,86.6,364,Slider
Judge,BAL,110.9,27,86.6,432,Cutter
Judge,HOU,106.8,31,86.5,419,Changeup
Reynolds,NYM,99.1,34,86.5,390,Changeup
Joe,MIA,99.5,29,86.5,384,Slider
Candelario,MIN,111,27,86.5,419,Changeup
Duggar,CHC,105.1,26,86.5,351,Slider
Walker,PHI,108.2,22,86.5,425,Changeup
RondÃ³n,CHC,105.2,22,86.5,405,Slider
Belt,COL,106.2,42,86.5,421,Slider
Maton,TOR,102.9,32,86.5,391,Slider
Garlick,DET,99.7,33,86.5,365,Slider
Hill,CLE,99.9,28,86.5,404,Changeup
Grandal,PIT,104.9,21,86.5,406,Changeup
Meyers,LAA,102.2,35,86.5,396,Slider
Tatis Jr.,ARI,111.9,34,86.5,400,Changeup
Kirilloff,KC,106.1,25,86.5,433,Slider
Marmolejos,BAL,106.3,32,86.5,391,Cutter
Taylor,PIT,101.6,36,86.5,390,Changeup
Jeffers,DET,100.2,28,86.5,396,Slider
Story,TEX,108.2,28,86.5,429,Slider
Margot,MIA,101.4,28,86.5,400,Slider
De La Cruz,CHC,102.4,27,86.5,407,Slider
Luplow,DET,103.4,25,86.5,420,Slider
Smith,OAK,107,22,86.5,352,Split-Finger
Valaika,TB,95.1,27,86.5,380,Cutter
Barnes,COL,102.7,27,86.5,399,Slider
Meadows,NYY,96.6,42,86.4,334,Slider
Fuentes,NYM,98.4,37,86.4,373,Cutter
Tucker,TEX,102.5,34,86.4,399,Changeup
SanÃ³,HOU,107.6,34,86.4,405,Slider
Miller,CHC,108,28,86.4,400,Slider
Mercedes,KC,113.3,24,86.4,485,Slider
Kirk,NYY,100.6,27,86.4,392,Slider
Polanco,TB,104.4,33,86.4,413,Slider
Swanson,WSH,99.8,34,86.4,376,Cutter
Altuve,OAK,106.5,27,86.4,426,Slider
Moreland,MIN,98.1,27,86.4,383,Split-Finger
Zunino,BOS,98.6,29,86.4,374,Slider
Myers,LAD,105.1,29,86.4,401,Slider
Crawford,TEX,105,21,86.4,376,Changeup
Crawford,TEX,104.6,35,86.4,376,Changeup
BÃ¡ez,WSH,107.3,25,86.4,415,Cutter
Ohtani,SEA,112.9,20,86.4,418,Cutter
Kepler,CHC,107.8,21,86.4,411,Sinker
Arozarena,BAL,105.4,28,86.4,428,4
Cronenworth,ARI,100.2,29,86.4,380,Changeup
Altuve,BAL,101.4,30,86.4,398,Sinker
Iglesias,BAL,104.5,22,86.4,379,Slider
Renfroe,TEX,105.5,29,86.4,425,Cutter
Hays,CLE,104.2,29,86.4,421,Slider
Abreu,CHC,100.7,35,86.4,394,Slider
Posey,ARI,104.7,23,86.4,409,Changeup
Benintendi,MIN,97.9,32,86.4,379,Changeup
Lagares,SD,99.7,35,86.3,376,Slider
Cain,CLE,105.3,30,86.3,423,Slider
Dickerson,ARI,108.3,23,86.3,437,Slider
Odor,BOS,104.1,32,86.3,419,Slider
Rosario,KC,105.1,22,86.3,408,Changeup
McMahon,ARI,106.1,31,86.3,457,Changeup
Eaton,TEX,105.6,26,86.3,426,Cutter
HernÃ¡ndez,BAL,96.8,30,86.3,372,Slider
Brantley,LAA,107.6,23,86.3,424,Slider
Moncada,DET,99.4,28,86.3,358,Split-Finger
Bell,PHI,107.7,29,86.3,445,Slider
Flores,PHI,100.5,25,86.3,382,Changeup
Meadows,NYY,105.4,21,86.3,393,Changeup
Chang,KC,104.7,25,86.3,369,Slider
Seager,HOU,109,30,86.3,446,Slider
Rooker,CLE,104.1,34,86.3,421,Cutter
Cronenworth,COL,97.2,30,86.3,400,Slider
Peters,COL,108.6,22,86.3,408,Slider
Moran,MIL,105.1,27,86.3,375,Changeup
Bogaerts,TEX,102.6,23,86.3,405,Cutter
O'Neill,LAD,96.9,39,86.3,376,Cutter
Perez,OAK,108.4,36,86.3,420,4
HernÃ¡ndez,BOS,102.8,25,86.3,410,Slider
Adames,NYY,100,35,86.3,381,Cutter
Brown,HOU,98,32,86.3,350,Changeup
Marte,SD,104.7,32,86.3,400,Cutter
Castellanos,CHC,108,33,86.3,446,Changeup
Longoria,SD,104.5,22,86.3,380,Cutter
Kirilloff,DET,101.6,32,86.3,429,Changeup
LeMahieu,BOS,102.1,30,86.3,395,Slider
Olson,DET,106.2,25,86.3,428,Changeup
Turner,COL,100.3,31,86.3,395,Slider
Goldschmidt,ATL,107.5,26,86.3,401,Cutter
Peterson,CHC,99.1,27,86.2,396,Sinker
Chisholm Jr.,ATL,108.3,34,86.2,413,Cutter
BÃ¡ez,MIL,103.4,32,86.2,413,Cutter
Alvarez,TOR,97.2,37,86.2,347,Slider
Reyes,CWS,103,35,86.2,393,Slider
Martinez,BAL,104.5,27,86.2,424,Cutter
Reyes,TB,109.8,32,86.2,429,Slider
Mountcastle,WSH,106.6,27,86.2,437,Sinker
Guerrero Jr.,BOS,114.7,24,86.2,451,Knuckle Curve
Mayfield,COL,90.6,32,86.2,347,Slider
Edman,CWS,112.5,20,86.2,436,Changeup
Bell,CHC,100.8,37,86.2,388,Changeup
Belt,MIL,103.2,29,86.2,412,Slider
Swanson,MIL,101.6,28,86.2,426,Slider
Perez,OAK,106.9,36,86.2,428,Cutter
SuÃ¡rez,PIT,109.7,27,86.2,427,Slider
DeJong,PIT,100.5,32,86.2,401,Slider
Harper,SF,110.7,19,86.2,395,Slider
Molina,LAD,98.1,27,86.2,380,Slider
Villar,PIT,101.3,23,86.2,398,Slider
Schwarber,ARI,110.7,22,86.2,424,Changeup
Dalbec,KC,101.5,33,86.2,381,Changeup
Castellanos,ARI,96.8,31,86.2,349,Changeup
Wong,CLE,102.1,30,86.2,409,Split-Finger
IbÃ¡Ã±ez,SEA,101.8,24,86.1,379,Slider
McKinney,SD,104.6,30,86.1,419,Changeup
Simmons,CLE,100.5,24,86.1,379,Slider
Rizzo,LAA,98.8,35,86.1,366,Slider
GarcÃ­a,MIN,106.1,39,86.1,404,Slider
Brown,CLE,103,32,86.1,401,Changeup
RamÃ­rez,LAA,103.5,26,86.1,400,Changeup
Taylor,ARI,102.8,37,86.1,407,Slider
Gregorius,SD,105.8,22,86.1,379,Changeup
Cron,SD,106.7,32,86.1,404,Changeup
Stewart,KC,100.9,31,86.1,395,Changeup
Estrada,MIL,96,30,86.1,370,Changeup
Seager,KC,105.7,30,86.1,403,Changeup
Robert,CLE,105.5,24,86.1,414,Slider
Garlick,BAL,107.1,30,86.1,410,Changeup
Guerrero Jr.,TB,113.9,22,86.1,444,Slider
Perez,NYY,102.2,33,86.1,418,Cutter
Soler,BAL,98.8,35,86.1,384,Changeup
Wisdom,COL,111.7,31,86.1,438,Slider
RamÃ­rez,CWS,96.2,33,86.1,356,Changeup
Grichuk,BAL,99.5,30,86.1,402,Changeup
O'Neill,MIL,104.4,37,86.1,362,Slider
Alfaro,LAD,104.6,24,86.1,424,Slider
Smith,COL,104.7,33,86.1,438,Slider
Verdugo,ATL,104,29,86.1,409,Changeup
Ortega,COL,99.3,33,86.1,376,Slider
Posey,SD,103.5,26,86.1,384,Cutter
SanÃ³,CIN,100.1,29,86.1,402,Slider
PÃ©rez,NYY,108.1,32,86.1,422,Slider
Taylor,STL,103.1,33,86,409,Cutter
Marrero,SD,95.6,27,86,356,Cutter
Nevin,TOR,108.5,32,86,442,Cutter
Turner,COL,102.5,25,86,384,Changeup
Crawford,ARI,100.4,37,86,358,Cutter
Judge,NYM,110.6,42,86,413,Changeup
Lowe,BOS,106.9,25,86,423,Changeup
Evans,CIN,106.2,30,86,445,Changeup
BÃ¡ez,CIN,104.7,36,86,412,Cutter
Chisholm Jr.,SF,103.1,22,86,373,Slider
Galvis,CWS,102.4,26,86,406,Sinker
Bell,MIA,110.4,34,86,446,Cutter
GarcÃ­a,STL,98.6,38,86,357,Slider
Kirilloff,CLE,103.9,30,86,409,Changeup
Ramirez,BAL,102.8,31,86,396,Changeup
Slater,SD,107.6,32,86,456,4
Riley,STL,107.4,27,86,388,Slider
Odor,DET,102.9,25,86,402,Cutter
Dickerson,PIT,105.3,23,86,396,Slider
Walsh,HOU,101.8,23,86,360,Cutter
Posey,LAD,106,23,86,371,Slider
Hampson,ARI,102.9,32,86,426,Cutter
Wendle,BAL,100.9,31,86,393,Changeup
UrÃ­as,CIN,99,25,86,397,Slider
Seager,TEX,104.7,23,86,370,Cutter
Schoop,NYY,105.8,36,86,382,Slider
Jansen,BAL,108.7,26,86,434,Sinker
Arraez,SEA,101.2,31,86,398,Changeup
Perez,SEA,104.3,31,86,412,Slider
Wendle,DET,103.6,24,86,391,Changeup
Rodgers,SD,93.3,30,86,366,Slider
Martinez,BAL,107,26,86,396,Slider
