Player,Opp_Team,Exit_Velocity,Angle,Pitch_Speed,Distance,Pitch_Type
"Cabrera, Miguel",CWS,101.8,26,93.1,410,4
"BÃ¡ez, Javier",NYM,109.1,21,93.1,409,Sinker
"Haniger, Mitch",OAK,106.4,33,93.1,402,Sinker
"UrÃ­as, RamÃ³n",CLE,101.6,23,93.1,386,4
"Kemp, Tony",NYY,97.8,24,93.1,353,4
"Schwindel, Frank",MIL,97.6,32,93.1,382,4
"DeJong, Paul",WSH,104.9,39,93.1,378,4
"Pham, Tommy",OAK,104.5,21,93.1,401,Sinker
"Bradley, Bobby",KC,109.9,24,93.1,413,4
"Odor, Rougned",OAK,104.6,25,93.1,411,4
"Grisham, Trent",COL,99.2,26,93.1,378,4
"France, Ty",TEX,108.9,23,93.1,442,4
"Soler, Jorge",TB,112.9,25,93.1,422,4
"Escobar, Eduardo",WSH,106.2,28,93.1,423,Sinker
"Contreras, William",STL,103.4,24,93.1,425,4
"Goldschmidt, Paul",CHC,109.1,28,93.1,464,4
"SÃ¡nchez, Gary",PHI,111.2,34,93.1,436,4
"Gomes, Yan",ARI,104.9,31,93.1,383,4
"Mountcastle, Ryan",TB,105,34,93.1,389,4
"Ward, Taylor",SEA,107,25,93.1,417,4
"Stanton, Giancarlo",PHI,104.5,21,93.1,395,Sinker
"Meadows, Austin",BOS,105.1,28,93.1,413,4
"Reynolds, Bryan",ATL,105.3,22,93.1,420,4
"Pederson, Joc",MIA,113.6,18,93.1,393,4
"Molina, Yadier",CIN,103.5,26,93.1,400,Sinker
"Hilliard, Sam",TEX,101.5,30,93.1,382,4
"Yastrzemski, Mike",SD,105.5,31,93.1,422,4
"Jones, JaCoby",BOS,104.1,27,93.1,378,4
"Perez, Salvador",MIN,100.9,30,93.1,369,4
"Guerrero Jr., Vladimir",NYY,103.1,30,93.1,395,4
"RamÃ­rez, JosÃ©",LAA,108.9,25,93.1,429,4
"Moore, Dylan",TEX,103.9,35,93.1,390,Sinker
"Iglesias, JosÃ©",TEX,104.5,29,93.1,417,4
"Mountcastle, Ryan",TOR,105.6,27,93.1,408,4
"Shaw, Travis",SD,102.6,39,93.1,379,Sinker
"Santander, Anthony",TOR,105.2,39,93.1,386,Sinker
"Bryant, Kris",LAD,105.9,36,93.1,414,4
"Mullins, Cedric",LAA,102.9,25,93.1,415,4
"Gallagher, Cam",CHC,100.5,36,93.1,390,4
"Wisdom, Patrick",SD,103.5,36,93.1,391,Sinker
"Wong, Kolten",PIT,104.9,27,93.1,415,Sinker
"Haggerty, Sam",BOS,103,28,93.1,406,4
"Lowrie, Jed",DET,104.2,26,93.1,411,Sinker
"SÃ¡nchez, Gary",BAL,113.3,29,93.1,430,4
"Brinson, Lewis",SD,110.6,26,93.1,391,4
"GarcÃ­a, Adolis",MIN,107.7,23,93.1,393,4
"d'Arnaud, Travis",COL,102.5,33,93.1,423,4
"McCormick, Chas",ARI,103.9,31,93.1,417,4
"Gamel, Ben",WSH,92,35,93.1,347,4
"Zunino, Mike",SEA,110.6,19,93.1,404,4
"Happ, Ian",MIL,105.2,26,93.1,420,Cutter
"LeÃ³n, Sandy",ARI,101.6,27,93.1,417,Sinker
"Hedges, Austin",BOS,99.9,31,93.1,374,4
"Drury, Brandon",ATL,106,35,93.1,404,Sinker
"Betts, Mookie",PIT,106.6,26,93.1,417,4
"Naquin, Tyler",PIT,106,28,93.1,399,4
"Machado, Manny",NYM,104.6,26,93,391,Sinker
"Devers, Rafael",CLE,100.4,25,93,371,4
"Kelenic, Jarred",TB,104.6,24,93,419,4
"Riley, Austin",PIT,101.7,28,93,394,4
"HernÃ¡ndez, Teoscar",CLE,103.4,29,93,372,4
"Wisdom, Patrick",SD,105.5,38,93,423,4
"Myers, Wil",CIN,107,34,93,434,4
"Perez, Salvador",CLE,114.2,32,93,460,4
"Arenado, Nolan",ATL,105.8,25,93,397,4
"Myers, Wil",HOU,101.3,30,93,382,4
"Donaldson, Josh",CLE,107.4,30,93,417,4
"SÃ¡nchez, Gary",BAL,106.8,24,93,423,4
"Polanco, Jorge",CLE,106.3,23,93,426,4
"Schwarber, Kyle",MIL,112.1,31,93,439,4
"Mondesi, Adalberto",MIN,107.2,24,93,403,4
"HernÃ¡ndez, Teoscar",BAL,103.3,28,93,430,4
"Peters, DJ",CLE,104.5,23,93,385,Cutter
"DÃ­az, Yandy",CLE,99.9,25,93,355,Cutter
"Altuve, Jose",TEX,102.8,27,93,399,4
"Swanson, Dansby",BOS,106.3,23,93,390,4
"Perez, Salvador",MIN,105.7,42,93,365,4
"Polanco, Jorge",DET,107,20,93,395,Sinker
"Cruz, Nelson",CWS,99.2,24,93,375,4
"Ruf, Darin",PHI,108.5,26,93,423,Sinker
"Goodrum, Niko",KC,104.1,30,93,426,4
"Casali, Curt",OAK,104.4,38,93,378,4
"Goldschmidt, Paul",NYM,109,26,93,417,Sinker
"Lowe, Brandon",PHI,110.1,22,93,419,Slider
"Aguilar, JesÃºs",SF,99.8,40,93,353,4
"McCutchen, Andrew",SF,107.2,24,93,429,Sinker
"Slater, Austin",SD,102.4,29,93,357,4
"Muncy, Max",ARI,108.5,33,93,436,4
"Kiermaier, Kevin",NYY,92.6,32,93,362,4
"GarcÃ­a, Leury",PIT,104.2,36,93,402,4
"Duggar, Steven",PIT,103.3,26,93,411,Sinker
"Choi, Ji-Man",TOR,110.1,25,93,437,4
"NarvÃ¡ez, Omar",CHC,99.1,26,93,392,4
"Alfaro, Jorge",PIT,108.2,29,93,432,4
"AraÃºz, Jonathan",CLE,102.6,28,93,412,4
"Choi, Ji-Man",CWS,105.6,27,93,411,4
"Walsh, Jared",OAK,105.6,24,93,397,Sinker
"Zimmerman, Ryan",BAL,103.1,26,93,402,4
"Solano, Donovan",LAD,98.2,27,93,360,Sinker
"McCutchen, Andrew",MIL,106.3,23,93,432,4
"Bote, David",PIT,104.6,24,93,413,4
"Perez, Salvador",CWS,108.9,33,93,446,4
"Schwarber, Kyle",NYY,103.3,37,93,387,4
"Swanson, Dansby",MIA,105.6,24,93,403,4
"Castellanos, Nick",PIT,109,26,93,421,4
"Miller, Brad",COL,106.7,43,93,361,Slider
"Riley, Austin",MIA,105.2,25,92.9,372,Sinker
"Davis, J.D.",PIT,101.3,29,92.9,410,Sinker
"Gallo, Joey",MIN,110.2,24,92.9,397,4
"Ruf, Darin",COL,101.2,34,92.9,398,Slider
"Casali, Curt",WSH,105.2,31,92.9,420,Sinker
"Bregman, Alex",SEA,102.5,36,92.9,384,4
"HernÃ¡ndez, CÃ©sar",BAL,102.3,34,92.9,414,4
"Schwindel, Frank",PHI,100.9,24,92.9,358,Sinker
"Vogt, Stephen",WSH,104.4,29,92.9,405,4
"Hayes, Ke'Bryan",PHI,97.7,31,92.9,341,Sinker
"Duvall, Adam",ARI,110.7,24,92.9,389,4
"Bryant, Kris",CIN,101.1,28,92.9,381,4
"Yastrzemski, Mike",PHI,105.6,25,92.9,427,4
"Olson, Matt",SEA,98.1,27,92.9,376,4
"Voit, Luke",MIN,107.6,37,92.9,408,4
"LaMarre, Ryan",TB,100.9,28,92.9,396,Sinker
"Martinez, J.D.",PHI,104.9,27,92.9,400,4
"Story, Trevor",CHC,103.6,43,92.9,397,Sinker
"Wong, Kolten",CIN,100.1,27,92.9,378,4
"India, Jonathan",COL,99.6,33,92.9,406,4
"Turner, Trea",ARI,108.3,24,92.9,443,4
"McCutchen, Andrew",WSH,99.1,30,92.9,366,Sinker
"Arozarena, Randy",TOR,109.5,30,92.9,445,Sinker
"Escobar, Eduardo",ATL,105,32,92.9,424,Sinker
"Segura, Jean",BOS,105.8,32,92.9,411,Sinker
"Taylor, Michael A.",DET,101.6,29,92.9,394,Sinker
"Grossman, Robbie",TB,97.7,34,92.9,357,Cutter
"Turner, Justin",MIA,101,34,92.9,402,4
"Nido, TomÃ¡s",ATL,105.9,37,92.9,408,4
"Galvis, Freddy",SEA,100.5,27,92.9,394,4
"Carlson, Dylan",MIL,107.4,24,92.9,393,4
"DeJong, Paul",CIN,109.5,20,92.9,387,4
"Judge, Aaron",CLE,107.4,24,92.9,405,4
"Gallo, Joey",BAL,103.3,28,92.9,402,4
"AcuÃ±a Jr., Ronald",PIT,108.5,21,92.9,404,4
"Cave, Jake",PIT,101.9,30,92.9,371,4
"Schoop, Jonathan",SEA,102.5,30,92.9,379,Sinker
"Votto, Joey",PIT,109.9,25,92.9,371,4
"Alonso, Pete",SF,106.5,20,92.9,398,Sinker
"Villar, Jonathan",ATL,103.6,26,92.9,427,4
"Votto, Joey",CLE,103.6,25,92.9,381,4
"Castro, Jason",LAA,102.5,27,92.9,390,4
"Duvall, Adam",ARI,110.6,30,92.9,483,4
"Smith, Pavin",PIT,107.3,48,92.9,352,4
"SanÃ³, Miguel",TB,111.6,23,92.8,444,4
"Alonso, Pete",CHC,115.4,28,92.8,429,4
"Alonso, Pete",WSH,105.8,30,92.8,417,4
"Galvis, Freddy",WSH,102.7,25,92.8,392,Sinker
"Tatis Jr., Fernando",COL,104.5,27,92.8,431,4
"O'Neill, Tyler",CIN,108.1,33,92.8,416,Sinker
"Contreras, William",NYM,109.4,25,92.8,420,4
"Mullins, Cedric",TB,98.5,29,92.8,395,4
"SÃ¡nchez, Gary",KC,104.7,30,92.8,421,4
"Hoskins, Rhys",BOS,101.3,26,92.8,371,Cutter
"Happ, Ian",MIN,110,30,92.8,437,4
"Hays, Austin",TOR,97.7,27,92.8,363,4
"Contreras, Willson",ARI,105.3,31,92.8,404,4
"Bradley, Bobby",DET,107.2,24,92.8,403,Sinker
"Zunino, Mike",WSH,111,48,92.8,358,4
"Hiura, Keston",COL,108.3,24,92.8,423,4
"Mullins, Cedric",TOR,101.9,34,92.8,390,4
"Gomes, Yan",PIT,103,33,92.8,399,4
"Bohm, Alec",NYM,103,26,92.8,364,Sinker
"Adames, Willy",COL,99.7,32,92.8,400,Slider
"Semien, Marcus",TB,102.5,44,92.8,357,Sinker
"Duffy, Matt",PIT,101.4,30,92.8,384,Sinker
"Tom, Ka'ai",CHC,103.8,22,92.8,382,4
"Herrera, OdÃºbel",CHC,108,18,92.8,411,Sinker
"Turner, Trea",CHC,106.8,27,92.8,423,Sinker
"Zimmer, Bradley",OAK,112,20,92.8,423,Sinker
"Lux, Gavin",STL,109.2,22,92.8,421,4
"GarcÃ­a, Luis",ATL,108.6,28,92.8,448,4
"Schwindel, Frank",SF,100.8,28,92.8,414,4
"Bell, Josh",NYY,110.3,26,92.8,423,4
"Semien, Marcus",NYY,107.2,23,92.8,374,4
"Taylor, Tyrone",MIA,106.2,27,92.8,433,4
"Simmons, Andrelton",KC,98.6,32,92.8,408,4
"Machado, Manny",PHI,99,28,92.8,388,4
"Molina, Yadier",CIN,106.2,22,92.8,375,4
"Chisholm Jr., Jazz",PIT,101.8,44,92.8,371,4
"Abreu, JosÃ©",MIN,95.9,27,92.8,346,4
"Ahmed, Nick",SF,97.8,31,92.8,379,4
"France, Ty",TEX,102.3,25,92.8,400,4
"Vogt, Stephen",ATL,106.4,29,92.8,401,4
"Semien, Marcus",BAL,102.1,28,92.8,405,4
"Cabrera, Miguel",CLE,101.8,33,92.8,349,4
"Buxton, Byron",CLE,103.1,33,92.8,398,4
"Segura, Jean",NYM,100.1,23,92.8,385,Sinker
"Correa, Carlos",MIN,106.8,20,92.8,389,Changeup
"Reynolds, Bryan",CLE,103.1,33,92.8,387,Sinker
"Mountcastle, Ryan",NYY,113.1,23,92.8,438,Sinker
"Astudillo, Willians",PIT,95.7,28,92.8,376,4
"Castellanos, Nick",PIT,103.3,30,92.8,402,4
"Rizzo, Anthony",CIN,102.3,28,92.8,410,4
"Mercado, Oscar",TEX,104.8,26,92.8,427,4
"Alvarez, Yordan",CLE,116.4,21,92.8,446,Sinker
"Flores, Wilmer",LAD,106.8,29,92.8,423,4
"Hosmer, Eric",ARI,111.9,31,92.8,413,4
"Myers, Wil",CIN,107.8,21,92.8,354,4
"Perez, Michael",ATL,98,32,92.8,389,4
"Slater, Austin",SD,109.9,21,92.8,355,4
"Engel, Adam",DET,106.9,18,92.8,357,Sinker
"Candelario, Jeimer",BOS,104.9,36,92.8,397,Sinker
"Sheets, Gavin",HOU,104.6,27,92.8,424,4
"Rizzo, Anthony",NYM,105.3,39,92.8,397,4
"Biggio, Cavan",HOU,104.2,32,92.8,390,4
"Altuve, Jose",CLE,102.1,30,92.8,398,4
"Jansen, Danny",MIN,102.3,31,92.7,402,4
"Hill, Derek",MIN,102.1,38,92.7,383,4
"Semien, Marcus",MIN,106.5,25,92.7,397,4
"Taylor, Tyrone",ARI,107.4,20,92.7,388,Sinker
"Kepler, Max",LAA,102.7,26,92.7,390,4
"Conforto, Michael",MIA,109,23,92.7,422,Changeup
"Seager, Corey",ARI,103.5,38,92.7,393,4
"Lindor, Francisco",NYY,97.3,33,92.7,352,4
"Hoskins, Rhys",NYM,100.1,31,92.7,362,4
"UrÃ­as, RamÃ³n",SEA,100.5,28,92.7,379,Sinker
"Adames, Willy",ATL,107,28,92.7,430,Sinker
"Goodrum, Niko",MIN,107.1,25,92.7,411,4
"Rodgers, Brendan",LAA,105.9,24,92.7,415,4
"Stevenson, Andrew",PHI,108.1,24,92.7,388,4
"Cronenworth, Jake",CIN,108.8,24,92.7,385,4
"SÃ¡nchez, JesÃºs",CIN,111.6,24,92.7,443,4
"Brown, Seth",CLE,103.8,33,92.7,413,4
"Alonso, Pete",TB,103.4,29,92.7,398,Slider
"Franco, Maikel",DET,100,42,92.7,361,4
"Gamel, Ben",MIL,107,27,92.7,423,4
"Martin, Jason",CLE,99.3,27,92.7,374,4
"Straw, Myles",CWS,103.9,29,92.7,409,4
"Kelenic, Jarred",TOR,102.4,28,92.7,384,4
"Peters, DJ",LAA,99.5,24,92.7,399,4
"Aguilar, JesÃºs",ARI,100.3,29,92.7,390,Sinker
"Polanco, Jorge",HOU,105.6,27,92.7,425,4
"Hoskins, Rhys",SD,109,27,92.7,426,4
"Hoskins, Rhys",COL,98.7,31,92.7,408,4
"Calhoun, Willie",BOS,102.7,29,92.7,371,4
"Gallo, Joey",LAA,114.1,37,92.7,417,Sinker
"Duran, Jarren",TOR,99.5,24,92.7,357,4
"Frazier, Clint",BAL,105.6,24,92.7,418,4
"Murphy, Sean",TEX,109.4,23,92.7,438,4
"Mancini, Trey",BOS,102.8,32,92.7,405,4
"Kirilloff, Alex",KC,108.4,25,92.7,432,4
"SuÃ¡rez, Eugenio",SF,103.1,27,92.7,393,4
"Altuve, Jose",LAA,103.6,40,92.7,366,4
"Altuve, Jose",LAD,103.7,29,92.7,401,4
"Santana, Carlos",NYY,107.2,28,92.7,432,Sinker
"Farmer, Kyle",SD,104.9,24,92.7,406,Cutter
"Marisnick, Jake",LAD,105.8,24,92.7,406,4
"Castro, Jason",OAK,101.1,31,92.7,380,Sinker
"Rizzo, Anthony",LAD,111.8,22,92.7,415,4
"Parra, Gerardo",NYM,100.9,37,92.7,379,4
"Conforto, Michael",PIT,103.8,33,92.7,418,4
"Ramos, Wilson",CLE,107.3,22,92.7,407,4
"Dalbec, Bobby",MIN,101.1,34,92.7,410,Sinker
"Baddoo, Akil",OAK,103.6,23,92.7,371,4
"Pham, Tommy",MIL,108,33,92.7,430,4
"Cruz, Nelson",BAL,107,33,92.7,395,4
"Arenado, Nolan",KC,101.5,36,92.7,381,4
"Severino, Pedro",BOS,101.1,35,92.7,364,4
"Iglesias, JosÃ©",OAK,105.5,20,92.7,417,4
"AcuÃ±a Jr., Ronald",CHC,111.9,27,92.7,481,4
"Moreland, Mitch",BAL,108,20,92.7,406,4
"Brinson, Lewis",ARI,106.6,22,92.7,406,4
"Robert, Luis",NYY,108.5,27,92.7,438,4
"Ozuna, Marcell",CHC,114.3,25,92.6,479,Sinker
"Engel, Adam",BAL,101.3,37,92.6,375,4
"Mountcastle, Ryan",NYY,100.4,32,92.6,357,4
"Gosselin, Phil",NYY,98.6,30,92.6,379,4
"Arozarena, Randy",BAL,104.3,25,92.6,418,4
"McKinney, Billy",PIT,100.5,32,92.6,399,4
"Bogaerts, Xander",SEA,107.6,21,92.6,416,4
"Crawford, Brandon",PHI,105.4,33,92.6,421,Sinker
"Hamilton, Billy",BAL,95.8,27,92.6,364,4
"Larnach, Trevor",BAL,112.2,24,92.6,461,4
"Soler, Jorge",MIL,108.5,31,92.6,438,4
"Zunino, Mike",BOS,105.4,28,92.6,407,4
"Escobar, Eduardo",PIT,104.8,26,92.6,368,4
"Benintendi, Andrew",OAK,100.3,30,92.6,373,4
"Polanco, Jorge",HOU,96.1,33,92.6,350,Sinker
"Peralta, David",CIN,111.8,16,92.6,401,4
"GarcÃ­a, AvisaÃ­l",WSH,106.8,28,92.6,415,4
"Bryant, Kris",ATL,98.5,28,92.6,380,4
"Perez, Salvador",BOS,106.6,40,92.6,374,4
"Moreland, Mitch",MIN,104.9,21,92.6,405,Sinker
"McCutchen, Andrew",MIL,102.9,34,92.6,405,4
"LeÃ³n, Sandy",ATL,98.9,35,92.6,383,Sinker
"Tatis Jr., Fernando",ATL,104.4,26,92.6,411,Sinker
"Hoskins, Rhys",ATL,102.6,27,92.6,404,4
"Kieboom, Carter",TOR,103,29,92.6,402,4
"Betts, Mookie",SD,97.4,33,92.6,382,Sinker
"Realmuto, J.T.",SD,101.9,29,92.6,354,Sinker
"Marisnick, Jake",PHI,100.7,25,92.6,416,4
"Reyes, Franmil",NYY,110.8,38,92.6,383,4
"Lamb, Jake",MIN,98.1,24,92.6,395,4
"Varsho, Daulton",LAD,101.1,27,92.6,394,Sinker
"SÃ¡nchez, Gary",KC,110.9,19,92.6,379,4
"Brosseau, Mike",TEX,104.7,36,92.6,396,4
"Laureano, RamÃ³n",BAL,105.9,28,92.6,385,Cutter
"Betts, Mookie",LAA,105.5,28,92.6,426,Sinker
"Stewart, DJ",DET,99.3,35,92.6,365,4
"Gurriel Jr., Lourdes",BAL,104.1,22,92.6,402,4
"Rosario, Eddie",MIN,103.4,41,92.6,374,4
"Bader, Harrison",CIN,107.2,26,92.6,409,4
"SanÃ³, Miguel",CLE,113.9,27,92.6,475,4
"Chapman, Matt",DET,108.4,27,92.6,423,4
"Calhoun, Willie",CLE,107.2,22,92.6,407,4
"Bradley, Bobby",SEA,108.9,23,92.6,391,4
"Bradley Jr., Jackie",LAD,100.8,34,92.6,391,Sinker
"Cooper, Garrett",ATL,102.8,26,92.6,352,4
"Duvall, Adam",LAD,110.5,34,92.6,407,Sinker
"Lagares, Juan",BAL,104.8,25,92.6,426,4
"AlcÃ¡ntara, Sergio",STL,107.4,22,92.6,383,Sinker
"Gardner, Brett",TOR,103.3,23,92.6,408,4
"Zunino, Mike",NYY,102.8,22,92.6,358,4
"Flores, Wilmer",CHC,95.1,37,92.6,383,4
"DÃ­az, Elias",LAD,98.7,24,92.6,380,4
"Longoria, Evan",LAD,101.5,25,92.6,380,4
"Gonzalez, Marwin",TEX,104.6,31,92.5,404,4
"O'Hearn, Ryan",MIL,106.3,27,92.5,431,Sinker
"Stanton, Giancarlo",BOS,108.4,18,92.5,386,Cutter
"GimÃ©nez, AndrÃ©s",CIN,106.2,20,92.5,384,Sinker
"RamÃ­rez, JosÃ©",NYY,110.3,32,92.5,428,4
"Smith, Pavin",ATL,99.6,35,92.5,381,4
"Miller, Owen",DET,98.8,29,92.5,380,Sinker
"Park, Hoy",MIA,103.8,26,92.5,392,Sinker
"Belt, Brandon",COL,105.5,32,92.5,452,Sinker
"Baddoo, Akil",TEX,105.1,32,92.5,409,4
"Nootbaar, Lars",KC,108.1,23,92.5,449,4
"Torreyes, Ronald",WSH,101.4,29,92.5,401,Sinker
"Muncy, Max",PIT,106.1,33,92.5,383,4
"Springer, George",KC,108.9,25,92.5,421,4
"Murphy, Tom",TOR,108.7,21,92.5,366,4
"Crawford, Brandon",SD,103.6,30,92.5,412,4
"McMahon, Ryan",SF,104.7,22,92.5,402,4
"Severino, Pedro",LAA,110,21,92.5,437,Sinker
"Albies, Ozzie",WSH,104.6,28,92.5,412,4
"Smith, Dominic",PHI,109.3,24,92.5,399,4
"Stanton, Giancarlo",CLE,104.5,28,92.5,397,Cutter
"Hays, Austin",NYY,110.3,19,92.5,419,Sinker
"Yastrzemski, Mike",ATL,101.3,31,92.5,405,4
"Smith, Will",ARI,104,33,92.5,418,4
"Devers, Rafael",OAK,98.5,30,92.5,353,Sinker
"Lester, Jon",MIA,104.5,28,92.5,419,4
"Ramirez, Harold",PIT,109.3,26,92.5,428,4
"Freeman, Freddie",PHI,104.6,33,92.5,402,4
"Gamel, Ben",CIN,91,35,92.5,350,4
"India, Jonathan",PIT,106.8,35,92.5,410,4
"Schwindel, Frank",MIN,104.6,27,92.5,421,Sinker
"Young, Andrew",COL,107.5,20,92.5,381,4
"Mullins, Cedric",NYY,105.6,28,92.5,406,4
"Kim, Ha-Seong",HOU,103.8,29,92.5,391,Cutter
"Polanco, Jorge",CLE,107.2,29,92.5,409,4
"Pollock, AJ",MIL,107.6,23,92.5,412,4
"Contreras, Willson",SD,110.9,26,92.5,445,Sinker
"Happ, Ian",MIL,109.4,42,92.5,373,4
"Short, Zack",MIN,98,36,92.5,369,4
"Votto, Joey",MIL,102.9,36,92.5,400,4
"Ohtani, Shohei",HOU,107.1,27,92.5,440,4
"Lowe, Brandon",CLE,109.2,29,92.5,422,4
"Duran, Jarren",DET,100.7,24,92.5,355,Sinker
"Tucker, Kyle",LAA,103.1,34,92.5,406,4
"NarvÃ¡ez, Omar",PIT,104.1,26,92.5,398,4
"d'Arnaud, Travis",BAL,99.7,28,92.5,401,4
"Stanton, Giancarlo",LAA,108.4,19,92.5,426,4
"Mullins, Cedric",CLE,104.4,27,92.5,440,Sinker
"Murphy, Tom",DET,103.7,27,92.5,391,4
"McMahon, Ryan",SF,108.4,29,92.5,449,Slider
"Renfroe, Hunter",ATL,107.1,31,92.5,444,4
"Abreu, JosÃ©",CLE,115.6,25,92.5,458,4
"Ramirez, Harold",PIT,104.3,24,92.5,408,4
"Heredia, Guillermo",CIN,104.1,23,92.5,399,4
"AcuÃ±a Jr., Ronald",TOR,112.4,22,92.4,422,4
"Soler, Jorge",MIL,107.6,29,92.4,442,4
"Grisham, Trent",CIN,102.1,35,92.4,387,4
"Lowe, Brandon",NYY,110.9,19,92.4,349,Sinker
"SuÃ¡rez, Eugenio",STL,104.6,26,92.4,346,4
"Turner, Trea",ARI,108.5,19,92.4,418,4
"Arenado, Nolan",SD,105.9,23,92.4,359,4
"Chang, Yu",BAL,106.2,35,92.4,392,4
"Segura, Jean",ARI,96.2,28,92.4,380,4
"Stanton, Giancarlo",HOU,107.2,28,92.4,435,4
"Bichette, Bo",NYY,103.2,33,92.4,407,Sinker
"Springer, George",CLE,110.2,28,92.4,439,4
"JimÃ©nez, Eloy",MIN,94.1,33,92.4,359,4
"Contreras, Willson",MIN,113.3,26,92.4,385,4
"Hayes, Ke'Bryan",CIN,102.7,26,92.4,403,4
"Stanton, Giancarlo",TB,112.4,28,92.4,398,4
"Alonso, Pete",MIA,97.9,22,92.4,383,Changeup
"Semien, Marcus",TB,100.9,32,92.4,407,Cutter
"Wisdom, Patrick",PHI,110.4,24,92.4,447,Sinker
"Meadows, Austin",MIN,100.8,26,92.4,397,4
"Pollock, AJ",CHC,99.7,36,92.4,373,Sinker
"Reyes, Victor",TEX,105.7,23,92.4,375,Sinker
"Urshela, Gio",MIN,105.6,27,92.4,408,4
"Castellanos, Nick",STL,106.6,21,92.4,404,4
"Straw, Myles",TEX,94,26,92.4,340,4
"SÃ¡nchez, Gary",TOR,113.4,33,92.4,446,4
"Bader, Harrison",CIN,104.2,26,92.4,415,Sinker
"Vogelbach, Daniel",CIN,100.4,37,92.4,380,4
"Cruz, Nelson",DET,116.6,29,92.4,418,4
"Short, Zack",LAA,104.2,29,92.4,387,4
"McMahon, Ryan",ARI,103.8,27,92.4,424,4
"Stassi, Max",KC,104.8,23,92.4,389,4
"Castro, Starlin",ARI,103.3,28,92.4,390,4
"Stallings, Jacob",ATL,99.5,28,92.4,400,4
"Grichuk, Randal",BOS,101.8,31,92.4,367,4
"Yastrzemski, Mike",ARI,104.2,34,92.4,418,4
"Perez, Salvador",STL,109.8,27,92.4,450,4
"Harper, Bryce",ATL,110.5,22,92.4,410,4
"Castro, Willi",CLE,96.7,24,92.4,356,4
"Rortvedt, Ben",KC,105.8,29,92.4,417,Sinker
"Vogelbach, Daniel",PIT,112.2,20,92.4,411,4
"Reynolds, Bryan",MIA,98.5,30,92.4,385,4
"Seager, Kyle",KC,105.6,32,92.4,413,Sinker
"Reyes, Franmil",TB,102.4,27,92.4,358,4
"Taylor, Michael A.",CWS,103.7,26,92.4,432,4
"Cruz, Nelson",CIN,116.5,17,92.4,424,4
"Vosler, Jason",ARI,106.5,23,92.4,375,4
"Soto, Juan",TOR,109.5,21,92.4,386,Sinker
"O'Neill, Tyler",ARI,110,32,92.4,451,4
"Schoop, Jonathan",MIL,100.9,26,92.4,392,Sinker
"GarcÃ­a, Adolis",OAK,108.8,24,92.4,426,4
"Grichuk, Randal",MIA,105.5,33,92.4,412,4
"Taylor, Tyrone",CWS,99.8,35,92.4,400,4
"Moran, Colin",PHI,106.7,32,92.4,432,4
"Pollock, AJ",MIL,103,32,92.4,412,4
"Bryant, Kris",OAK,95.2,31,92.4,364,Sinker
"Cronenworth, Jake",PHI,104.7,26,92.4,410,Sinker
"Crawford, Brandon",COL,107,25,92.4,385,4
"Bellinger, Cody",CHC,103.3,43,92.4,363,4
"Reyes, Franmil",DET,98.1,28,92.3,354,4
"Seager, Corey",MIL,108.9,28,92.3,393,4
"Shaw, Travis",STL,111.7,27,92.3,449,4
"Naquin, Tyler",MIL,112.6,24,92.3,459,Sinker
"Devers, Rafael",SEA,109.2,28,92.3,382,4
"Murphy, Tom",OAK,104.9,33,92.3,394,Sinker
"Schwarber, Kyle",CHC,102.5,32,92.3,383,4
"Smith, Will",COL,107.3,31,92.3,396,Sinker
"Lowe, Nathaniel",LAA,100.5,31,92.3,394,4
"Torreyes, Ronald",PIT,98.7,24,92.3,366,4
"Gardner, Brett",PHI,93.2,37,92.3,361,4
"Duvall, Adam",CHC,103.7,39,92.3,377,Cutter
"Aguilar, JesÃºs",COL,107.8,27,92.3,422,4
"Miller, Brad",WSH,105.8,28,92.3,425,Sinker
"Lindor, Francisco",SD,107.4,24,92.3,416,4
"Sandoval, Pablo",PHI,111.5,26,92.3,407,4
"Perez, Salvador",TOR,110.3,25,92.3,441,Sinker
"Goldschmidt, Paul",PIT,108.9,32,92.3,470,4
"Siri, Jose",LAA,109.4,28,92.3,426,4
"GarcÃ­a, Leury",DET,106.4,31,92.3,415,4
"Tucker, Cole",CIN,106.7,24,92.3,395,4
"Lewis, Kyle",HOU,107.7,25,92.3,429,4
"Higashioka, Kyle",BAL,104.1,31,92.3,396,4
"Martinez, J.D.",BAL,107.9,28,92.3,429,4
"Ford, Mike",BAL,98.3,30,92.3,344,4
"Merrifield, Whit",CLE,104.7,35,92.3,390,4
"Freeman, Freddie",MIA,110,25,92.3,401,4
"Winker, Jesse",ARI,109.6,23,92.3,403,4
"Haniger, Mitch",CLE,106.2,31,92.3,421,4
"Burger, Jake",HOU,115.2,22,92.3,456,4
"Springer, George",MIN,109.8,22,92.3,399,4
"DÃ­az, Elias",LAD,100.3,31,92.3,392,Sinker
"Contreras, Willson",ARI,102.4,37,92.3,386,4
"Lowrie, Jed",TEX,97.5,35,92.3,367,Sinker
"Lowe, Brandon",KC,107.8,24,92.3,428,4
"Solak, Nick",LAA,105.1,28,92.3,422,4
"Arenado, Nolan",CIN,103.8,34,92.3,389,Sinker
"Ruf, Darin",STL,104.9,33,92.3,427,4
"Judge, Aaron",LAA,109,30,92.3,434,4
